,Ef,rho,of,gtf,ea_mean,spec_heat_mean,heat_fus_mean,vdw_mean,atom_rad_mean,av_ionrad_mean,av_rsp_mean,x_mean,Ehull,Eg
733,-2.445,5.9239999999999995,1.1375,0.736804514,1.4282618,0.4922,0.06773368,2.182,1.32,0.9442,0.929,2.026,0.011000000000000001,0.0
734,-2.545,5.612,1.1375,0.771389216,1.4082618,0.4928,0.06939128,2.202,1.34,0.9626,0.9302,2.022,0.0,2.25
735,-2.471,5.965,1.1375,0.810484966,1.6976618000000003,0.4918,0.07104888,2.1959999999999997,1.32,0.9834,0.9268,2.03,0.0,0.81
736,-2.471,5.858,1.1375,0.7292861009999999,1.5070618,0.4924,0.07063448,2.19,1.32,0.9402,0.9278,2.028,0.0,0.8109999999999999
737,-2.1180000000000003,5.608,1.45,0.644136233,1.6256618,0.4918,0.04141928,2.218,1.32,1.0,0.9276,1.996,0.222,0.0
738,-0.807,3.1660000000000004,0.625,0.974126125,1.2504618,0.6229399999999999,0.02513336,1.756,1.11,0.856,0.6755,2.324,0.0,1.7630000000000001
739,-0.613,3.2569999999999997,0.625,0.814903479,1.5279618000000001,0.66114,0.04564616,1.92,1.07,0.7916,0.6559999999999999,2.362,0.10800000000000001,0.0
740,-1.101,2.588,0.625,1.330151917,1.4898870000000002,0.62534,0.01641024,2.126,1.32,1.0,0.885,2.144,0.0,1.91
741,-1.486,3.904,0.625,1.028024474,1.4183618,0.61334,0.03134936,2.006,1.17,0.8778,0.7552,2.226,0.0,0.757
742,-0.648,2.9410000000000003,0.625,0.856934302,1.4257618,0.66674,0.04067336,1.9280000000000002,1.08,0.8086,0.665,2.352,0.132,0.0
743,-0.584,4.2410000000000005,0.625,1.050770566,1.2919218000000001,0.6048399999999999,0.01682464,1.75,1.1,0.887,0.695,2.386,0.0,1.7619999999999998
744,-1.0590000000000002,1.953,0.625,1.18675264,1.4958558000000002,0.72834,0.01690752,1.99,1.24,0.9420000000000001,0.823,2.15,0.0,1.7069999999999999
745,-1.156,2.2359999999999998,0.625,0.860395664,1.3126418,0.78094,0.03010616,1.786,1.1,0.81,0.657,2.248,0.0,2.843
746,-0.804,2.6830000000000003,0.625,0.7555658470000001,1.3917538,0.67274,0.03943016,1.93,1.08,0.7676,0.6759999999999999,2.296,0.0,0.168
747,-0.5870000000000001,3.177,0.625,0.801058032,1.6267618000000001,0.66594,0.04771816,1.766,1.07,0.7859999999999999,0.672,2.3680000000000003,0.08,0.0
748,-1.077,2.291,0.625,1.2559798770000001,1.4927458,0.64974,0.01661744,2.046,1.33,0.97,0.8640000000000001,2.15,0.0,1.8330000000000002
749,-0.75,3.245,0.625,0.845561256,1.6179752,0.62034,0.02658376,1.874,1.09,0.804,0.642,2.378,0.0,2.144
750,-1.525,2.884,0.625,1.087856586,1.4051618000000001,0.63694,0.02865576,1.9380000000000002,1.2,0.902,0.775,2.176,0.0,3.1289999999999996
751,-0.7240000000000001,4.024,0.625,1.09428483,1.4355618,0.6027399999999999,0.02078216,1.8319999999999999,1.18,0.9046,0.6775,2.31,0.0,1.74
752,-0.826,2.9160000000000004,0.625,0.8193538020000001,1.5005618,0.67474,0.05932136,1.9240000000000002,1.07,0.7934,0.6970000000000001,2.312,0.146,0.188
753,-0.831,4.626,1.276136364,0.58248936,1.5656042,0.51268,0.08652672,1.906,1.21,0.9066,0.695,2.416,0.0,1.76
754,-1.5519999999999998,6.4479999999999995,1.276136364,0.610731269,1.3542618,0.4772,0.07347312,1.99,1.27,0.9226,0.83,2.274,0.005,1.4580000000000002
755,-0.823,4.538,1.276136364,0.504824112,1.4683618,0.60234,0.021963200000000002,1.844,1.16,0.8626,0.6629999999999999,2.452,0.0,2.269
756,-0.75,3.863,0.961363636,0.6759711409999999,1.6052042,0.53528,0.11124568,1.828,1.13,0.8512,0.731,2.39,0.0,1.3840000000000001
757,-2.116,5.504,1.204545455,0.715854494,1.4350618,0.4924,0.04100488,2.2119999999999997,1.32,0.9568,0.9286,1.994,0.223,0.0
758,-1.375,7.947,0.8465909090000001,0.814151869,1.5794618,0.4942,0.08472408,1.94,1.22,0.8752,0.8214,2.28,0.09300000000000001,0.0
759,-0.644,4.294,0.943181818,0.752593182,1.5886618000000001,0.5539999999999999,0.09404808,1.982,1.17,0.882,0.7505,2.29,0.126,0.589
760,-0.7959999999999999,4.406000000000001,0.943181818,0.752593182,1.5154618,0.511,0.058326800000000005,1.8780000000000001,1.2,0.882,0.7115,2.314,0.0,1.466
761,-2.347,4.188,1.005681818,0.78522906,1.3978618,0.5748,0.05530168,2.0780000000000003,1.29,0.9209999999999999,0.9118,2.044,0.021,0.0
762,-2.394,4.562,1.005681818,0.783225925,1.3108618,0.5844,0.06462568,2.06,1.28,0.92,0.905,2.06,0.006,1.11
763,-2.383,3.5589999999999997,1.005681818,0.769203977,1.3452618,0.596,0.06752648,2.052,1.28,0.9129999999999999,0.899,2.064,0.009000000000000001,1.776
764,-1.422,3.3160000000000003,0.943181818,0.83529573,1.4735851999999998,0.5926,0.04295256,1.976,1.25,0.922,0.818,2.14,0.067,0.8109999999999999
765,-1.105,3.5,0.943181818,1.1123492640000001,1.5630004,0.5148,0.02958816,2.2,1.41,1.056,0.9490000000000001,2.0980000000000003,0.0,1.65
766,-1.5319999999999998,5.188,0.943181818,0.7153770359999999,1.5038752,0.4952,0.07809368,2.02,1.2,0.8640000000000001,0.809,2.2,0.0,1.215
767,-1.942,3.485,0.9681818179999999,0.8981725859999999,1.2716618,0.5870000000000001,0.06607608,2.07,1.28,0.9624,0.909,2.046,0.08199999999999999,0.0
768,-1.187,6.539,1.514772727,0.54319093,1.3506618000000001,0.4768,0.09404808,1.986,1.27,0.9586,0.8325,2.1719999999999997,0.0,0.598
769,-2.469,5.952000000000001,1.244318182,0.70173635,1.5662618000000001,0.4934,0.05695928,2.2159999999999997,1.32,0.963,0.9312,2.022,0.0,0.0
770,-2.57,5.718,1.244318182,0.734674995,1.5462618000000001,0.494,0.05861688,2.2359999999999998,1.34,0.9814,0.9324,2.0180000000000002,0.0,0.49200000000000005
771,-2.064,6.072,1.1261363640000002,0.667046215,1.3896618,0.5596,0.07291368,1.874,1.27,0.9032,0.8444,2.096,0.0,0.0
772,-2.1959999999999997,5.432,1.231818182,0.7387897729999999,1.3362618,0.4928,0.03976168,2.224,1.34,0.9792,0.9309999999999999,1.9880000000000002,0.21899999999999997,0.0
773,-2.13,3.352,0.977272727,0.8208940790000001,1.3363718,0.6048,0.07196056,2.046,1.27,0.9279999999999999,0.9125,2.0140000000000002,0.037000000000000005,1.188
774,-2.181,4.795,0.977272727,0.8448706890000001,1.3542618,0.515,0.07353528,2.15,1.28,0.9398,0.9137,2.0540000000000003,0.0,0.0
775,-2.174,3.923,0.977272727,0.894043057,1.3410618,0.5386,0.07084168,2.082,1.31,0.9640000000000001,0.9335,2.004,0.0,0.552
776,-0.49200000000000005,5.5089999999999995,1.0562685090000001,0.958311303,1.7684532,0.26694,0.06379688,2.158,1.48,1.1838,1.0825,2.1959999999999997,0.0,1.069
777,-0.573,4.107,0.404738401,1.40278457,1.3626718,0.44711999999999996,0.14149688,2.21,1.38,1.0518,0.8959999999999999,2.096,0.0,1.615
778,-0.55,3.819,0.404738401,1.328247664,1.3655306,0.47152,0.14170408,2.13,1.39,1.0218,0.875,2.102,0.002,1.5019999999999998
779,-0.23199999999999998,5.752000000000001,0.404738401,1.1657572090000001,1.3083466000000001,0.42452,0.1458688,1.916,1.24,0.9564,0.6885,2.262,0.001,0.847
780,-1.035,6.169,1.02171767,0.864203258,1.430526,0.25811999999999996,0.07272719999999999,2.09,1.44,1.1128,0.9254,2.112,0.0,0.733
781,-1.014,6.091,1.02171767,0.805507871,1.411202,0.27712,0.07272719999999999,2.052,1.41,1.0788,0.9062,2.124,0.005,0.49700000000000005
782,-1.7409999999999999,6.754,1.066140178,0.708458156,1.322402,0.26192,0.0609168,2.2640000000000002,1.41,1.0406,0.9853,1.974,0.055,0.0
783,-0.93,6.443,0.927936821,0.757795439,1.459602,0.32072,0.08743839999999999,2.206,1.34,1.0118,0.9363,2.086,0.24600000000000002,0.0
784,-1.037,6.484,0.927936821,0.8287595609999999,1.7290020000000001,0.32032,0.0907536,2.22,1.34,1.051,0.9341,2.09,0.16699999999999998,0.0
785,-0.988,6.354,0.927936821,0.750554202,1.538402,0.32092,0.0903392,2.214,1.34,1.0078,0.9351,2.088,0.218,0.0
786,-0.82,7.9510000000000005,0.927936821,0.725571935,1.451402,0.30551999999999996,0.10505039999999999,2.002,1.32,0.9940000000000001,0.8689,2.138,0.033,0.0
787,-0.6859999999999999,8.254,0.842053307,0.7594008520000001,1.348402,0.30572,0.091168,2.0,1.32,0.9766,0.8359,2.1719999999999997,0.105,0.0
788,-0.392,4.803,0.750246792,0.778894272,1.431602,0.35652,0.08762488,2.004,1.23,0.9478,0.799,2.224,0.16399999999999998,0.0
789,-0.789,4.157,0.750246792,1.125867142,1.3927272,0.31532,0.04947936,2.2,1.47,1.1218,0.986,2.05,0.0,1.663
790,-1.871,7.006,0.9881539979999999,0.803658104,1.663802,0.26152,0.0938616,2.256,1.41,1.0632,0.9823,2.012,0.0,0.501
791,-1.875,6.896,0.9881539979999999,0.727821429,1.4732020000000001,0.26211999999999996,0.0934472,2.25,1.41,1.02,0.9833,2.01,0.0,0.499
792,-0.635,8.974,0.639684107,0.8531258209999999,1.314394,0.31172,0.0899248,2.002,1.32,0.9356,0.8469,2.116,0.18899999999999997,0.0
793,-1.6269999999999998,6.642,1.259624877,0.6477950720000001,1.591802,0.26152,0.06423200000000001,2.278,1.41,1.0798,0.9831,1.9780000000000002,0.182,0.0
794,-1.011,4.428999999999999,0.542941757,1.132366138,1.390626,0.38766,0.05146848,2.036,1.32,1.0158,0.8497,2.146,0.0,2.131
795,-0.887,3.975,0.542941757,0.974024888,1.3666120000000002,0.47286000000000006,0.05258736,1.962,1.25,0.9458,0.8095,2.168,0.0,2.127
796,-0.309,4.662,0.542941757,0.9514047090000001,1.216602,0.39266,0.04794608,1.8159999999999998,1.2,0.9358,0.731,2.306,0.0,1.215
797,-0.9229999999999999,5.19,0.542941757,1.000716699,1.3845020000000001,0.38306,0.05416208,2.066,1.26,0.9576,0.8107,2.208,0.0,0.37799999999999995
798,-0.133,5.145,0.542941757,0.844185063,1.391902,0.43646,0.06348608,1.9880000000000002,1.17,0.8884,0.7205,2.334,0.135,0.243
799,-0.121,5.297999999999999,0.542941757,1.021527263,1.258062,0.37456,0.03963736,1.81,1.19,0.9668,0.7505,2.3680000000000003,0.0,1.209
800,-0.521,3.278,0.542941757,1.145938245,1.4619959999999999,0.49806000000000006,0.03972024,2.05,1.33,1.0218,0.8785,2.1319999999999997,0.0,1.4180000000000001
801,-0.606,3.593,0.542941757,0.8473518879999999,1.2787819999999999,0.55066,0.05291888,1.8459999999999999,1.19,0.8898,0.7125,2.23,0.0,2.0869999999999997
802,0.111,4.015,0.542941757,0.7514423309999999,1.3578940000000002,0.44246,0.06224288,1.99,1.17,0.8474,0.7315,2.278,0.33399999999999996,0.0
803,-0.11699999999999999,4.979,0.542941757,0.79306346,1.592902,0.43566000000000005,0.07053088,1.8259999999999998,1.16,0.8658,0.7275,2.35,0.066,0.0
804,-0.522,3.589,0.542941757,1.209274745,1.4588860000000001,0.41946000000000006,0.03943016,2.106,1.42,1.0498,0.9195,2.1319999999999997,0.0,1.125
805,-0.24600000000000002,4.7,0.542941757,0.8337797809999999,1.5841154,0.39006,0.04939648,1.9340000000000002,1.18,0.8838,0.6975,2.36,0.0,1.456
806,-0.958,4.225,0.542941757,1.0554575309999998,1.371302,0.40665999999999997,0.05146848,1.9980000000000002,1.29,0.9818,0.8305,2.158,0.0,2.148
807,-0.818,8.745,0.835143139,0.7622603490000001,1.4306020000000002,0.26392,0.09717680000000001,1.838,1.32,0.9752,0.8699,2.246,0.0,0.0
808,-1.6280000000000001,6.529,1.046396841,0.7152932559999999,1.401202,0.26211999999999996,0.06381759999999999,2.272,1.41,1.0366,0.9841,1.976,0.185,0.0
809,-0.14800000000000002,5.608,0.81934847,0.749310659,1.554802,0.32372,0.1168608,2.042,1.26,0.9618,0.8059999999999999,2.272,0.243,0.488
810,-1.624,6.832999999999999,1.2132280359999998,0.661375076,1.241602,0.26272,0.06713279999999999,2.262,1.41,1.0704,0.9805,1.984,0.16699999999999998,0.0
811,-0.6890000000000001,4.205,0.81934847,1.0831049609999999,1.5291406,0.28452,0.05240088,2.26,1.5,1.1358,1.0045,2.08,0.0,1.273
812,-1.2819999999999998,6.782,0.809476802,0.965569162,1.305726,0.26172,0.12473440000000001,2.19,1.41,1.0698,1.0047,2.008,0.027000000000000003,0.0
813,-0.469,4.541,1.2764067129999999,0.865638527,1.7008872,0.28131999999999996,0.07415688,2.238,1.49,1.2284,0.9835,2.108,0.0,0.741
814,-1.485,5.2589999999999995,0.84106614,0.949001755,1.257126,0.33771999999999996,0.0888888,2.168,1.4,1.0762,0.9837,2.016,0.003,0.0
815,-0.633,7.495,1.315893386,0.5524836870000001,1.316802,0.24652,0.1168608,2.046,1.36,1.0384,0.888,2.154,0.023,0.315
816,-1.212,5.545,0.7670286279999999,0.9887643979999999,1.346326,0.33152,0.097384,2.16,1.39,1.0612,0.9687,2.0340000000000003,0.023,0.0
817,-0.86,8.186,0.7670286279999999,0.79164357,1.423202,0.31372,0.10981600000000001,1.996,1.31,0.9614,0.8679,2.1319999999999997,0.10800000000000001,0.0
818,-1.696,6.402,1.070088845,0.736780313,1.302402,0.26252,0.0625744,2.2840000000000003,1.43,1.0590000000000002,0.9865,1.97,0.19399999999999998,0.0
819,-1.5859999999999999,5.247000000000001,0.848963475,0.944948357,1.326526,0.28931999999999997,0.0936544,2.18,1.43,1.0778,1.0082,1.974,0.054000000000000006,0.038
820,-1.595,5.206,0.848963475,0.8807688840000001,1.307202,0.30832,0.0936544,2.142,1.4,1.0438,0.9890000000000001,1.986,0.027000000000000003,0.168
821,-0.18100000000000002,7.433,0.65970611,0.696233285,1.27708,0.2384,0.2119656,2.238,1.41,1.1104,0.991,1.926,0.098,0.0
822,0.11,5.599,0.5955143079999999,0.7653753959999999,1.5622223999999998,0.27448,0.21714560000000002,2.148,1.37,1.1178,0.9009999999999999,1.994,0.26,0.0
823,-0.7879999999999999,5.796,0.64191802,0.926932724,1.420604,0.203,0.1661744,2.184,1.56,1.2398,1.0177,1.848,0.0,0.376
824,-0.268,4.573,0.417633411,0.759185022,1.5469503999999998,0.4434,0.23496479999999997,2.024,1.31,1.0188,0.8105,1.962,0.0,1.247
825,0.081,4.995,0.417633411,0.86141268,1.5935844,0.3522,0.25527039999999995,2.146,1.34,1.0718,0.887,1.972,0.249,0.525
826,-0.47,4.338,0.417633411,1.19702801,1.5547096000000002,0.311,0.21712488,2.342,1.58,1.2458,1.074,1.798,0.0,1.258
827,0.138,3.553,0.417633411,0.86141268,1.5203844,0.3092,0.21954912,2.042,1.37,1.0718,0.848,1.996,0.349,0.0
828,-0.5720000000000001,5.608,0.6341840679999999,0.9413589090000001,1.3471739999999999,0.3,0.18819976,2.3,1.57,1.2438,1.149,1.724,0.0,0.418
829,-1.139,4.6530000000000005,1.201585504,0.979546585,2.337278,0.6524800000000001,0.06338248,2.175,1.53,1.104,1.0096,2.329,0.001,1.354
830,-1.875,3.721,1.320498301,0.929350201,2.2142706000000003,0.7592800000000001,0.04960368,2.3209999999999997,1.585,1.125,1.0775,2.137,0.006999999999999999,3.8289999999999997
831,-1.599,4.187,1.218006795,0.9722943890000001,2.2201706000000003,0.75138,0.05758088,2.209,1.565,1.1069,1.0432,2.165,0.0,0.6509999999999999
832,-1.847,3.7319999999999998,1.245753114,0.960281675,2.1979706,0.76958,0.05488728,2.298,1.57,1.1118,1.0705,2.149,0.0,4.217
833,-1.796,4.001,1.150056625,0.947154356,2.2123417,1.01488,0.05519808,2.1790000000000003,1.54,1.0649,0.9994,2.16,0.0,4.186
834,-1.439,4.093999999999999,1.3826923080000002,0.98542188,2.6230226,0.37173,0.04887848,2.074,1.415,1.0457,0.98575,2.501,0.0,0.755
835,-1.696,4.015,1.36025641,0.9947890079999999,2.4867596,0.37101999999999996,0.04722088,2.115,1.44,1.0422,0.9526,2.449,0.0,1.864
836,-1.518,4.03,1.340384615,1.003235587,2.2663396000000002,0.37327,0.04389532,2.0540000000000003,1.41,1.0391,0.977,2.474,0.002,1.252
837,-1.982,3.178,1.637820513,0.8901125459999999,2.4067066,0.42322,0.03792796,2.218,1.5,1.0855,1.01835,2.338,0.011000000000000001,4.003
838,-2.031,2.972,1.5769230769999998,0.9111475440000001,2.3787066,0.45582,0.04787356,2.256,1.48,1.0759999999999998,1.0405,2.302,0.0,1.778
839,-2.509,3.093,1.6993589740000001,0.8698202629999999,2.3473066000000005,0.42772,0.03813516,2.292,1.515,1.0951,1.0674,2.258,0.0,5.102
840,-2.512,3.15,1.634615385,0.891195408,2.3432066000000003,0.42782,0.04725196,2.29,1.515,1.085,1.0663,2.26,0.0,5.111000000000001
841,-2.311,2.944,1.742948718,0.855997459,2.3235066000000004,0.42922,0.03627036,2.294,1.525,1.1019,1.0691,2.256,0.43700000000000006,0.0
842,-2.502,3.022,1.6634615380000002,0.881543472,2.3256066000000004,0.43501999999999996,0.03699556,2.29,1.52,1.0895,1.0685,2.256,0.0,3.0469999999999997
843,-2.511,3.133,1.641666667,0.88881658,2.3463066,0.42751999999999996,0.04424756,2.294,1.515,1.0861,1.0668,2.259,0.0,5.119
844,-2.032,3.025,1.5769230769999998,0.9111475440000001,2.3421066,0.43432,0.03001292,2.204,1.495,1.0759999999999998,1.021,2.314,0.0,3.4819999999999998
845,-2.5180000000000002,2.7769999999999997,1.725641026,0.8614330020000001,2.3591066,0.43051999999999996,0.03316236,2.309,1.535,1.0992,1.0725,2.246,0.018000000000000002,4.711
846,-2.485,2.865,1.7923076919999998,0.8408661909999999,2.5038066000000003,0.43001999999999996,0.03399116,2.306,1.525,1.1096,1.0708,2.25,0.011000000000000001,5.021
847,-2.479,2.819,1.653846154,0.88473747,2.4085066000000004,0.43032,0.03378396,2.303,1.525,1.088,1.0713,2.249,0.013999999999999999,5.002
848,-2.445,2.7439999999999998,1.5416666669999999,0.923786413,2.3309066,0.46771999999999997,0.04321156,2.222,1.5,1.0705,1.056,2.272,0.0,4.022
849,-2.494,2.9419999999999997,1.7621794869999998,0.850037857,2.3287066000000003,0.43062,0.03544156,2.298,1.525,1.1049,1.0695,2.253,0.0,5.0489999999999995
850,-2.5069999999999997,3.053,1.603846154,0.901726521,2.4282066,0.42922,0.03782436,2.298,1.515,1.0802,1.068,2.246,0.0,5.088
851,-2.513,3.18,1.676282051,0.877320509,2.4151066,0.42701999999999996,0.04404036,2.291,1.515,1.0915,1.0657,2.261,0.0,5.1160000000000005
852,-2.199,3.0839999999999996,1.6692307690000001,0.8796381190000001,2.3101066,0.42641999999999997,0.03461276,2.285,1.515,1.0904,1.065,2.246,0.049,0.0
853,-2.5069999999999997,2.752,1.641025641,0.889032312,2.3428066000000003,0.44082,0.03844596,2.286,1.52,1.0859999999999999,1.0655,2.258,0.0,5.104
854,-1.954,3.707,1.240384615,1.048015201,2.4183645,0.70452,0.03862208,2.125,1.425,1.0235,0.91435,2.354,0.009000000000000001,3.605
855,-2.004,3.3510000000000004,1.179487179,1.077297978,2.3537645,0.71562,0.03070704,2.1109999999999998,1.42,1.014,0.917,2.33,0.0,3.228
856,-2.478,3.7439999999999998,1.218589744,1.05831064,2.3577645,0.70772,0.05012168,2.181,1.44,1.0201,0.9606,2.279,0.0,5.3389999999999995
857,-2.477,3.178,1.243589744,1.046518036,2.3544645,0.72212,0.03914008,2.193,1.445,1.024,0.9615,2.274,0.0,4.899
858,-1.965,3.489,1.4070512819999998,0.9754495679999999,2.4113522,0.47052,0.03820768,2.17,1.46,1.0495,0.96635,2.349,0.0,3.7119999999999997
859,-2.456,3.1060000000000003,1.4358974359999999,0.963898191,2.3737522,0.47752,0.03261328,2.251,1.485,1.054,1.0199,2.259,0.0,0.479
860,-2.0,3.2030000000000003,1.346153846,1.000768614,2.3833522,0.50312,0.04815328,2.208,1.44,1.04,0.9885,2.313,0.0,1.5419999999999998
861,-2.494,3.4560000000000004,1.403846154,0.9767501670000001,2.3478522,0.47512,0.04753168,2.242,1.475,1.0490000000000002,1.0143,2.271,0.0,5.348
862,-2.4930000000000003,3.46,1.410897436,0.973893413,2.3509522,0.47481999999999996,0.04452728,2.246,1.475,1.0501,1.0148,2.27,0.0,5.291
863,-2.504,3.0610000000000004,1.494871795,0.9411133420000001,2.3637522,0.47781999999999997,0.03344208,2.261,1.495,1.0632,1.0205,2.2569999999999997,0.004,4.61
864,-2.479,3.236,1.531410256,0.92752928,2.3333522,0.47791999999999996,0.03572128,2.25,1.485,1.0689,1.0175,2.2640000000000002,0.0,5.072
865,-2.491,3.3539999999999996,1.3730769230000002,0.989414675,2.4328522,0.47652,0.03810408,2.25,1.475,1.0442,1.016,2.2569999999999997,0.0,5.204
866,-2.495,3.487,1.445512821,0.96010829,2.4197522,0.47431999999999996,0.04432008,2.2430000000000003,1.475,1.0555,1.0137,2.272,0.0,5.341
867,-2.235,3.61,1.378846154,0.987015124,2.3696522,0.46992,0.04141928,2.149,1.475,1.0451,0.9862,2.285,0.0,0.501
868,-2.194,3.424,1.438461538,0.962884628,2.3147522,0.47372,0.03489248,2.237,1.475,1.0544,1.013,2.2569999999999997,0.071,0.0
869,-2.49,3.017,1.41025641,0.974152427,2.3474522,0.48812,0.03872568,2.238,1.48,1.05,1.0135,2.269,0.0,5.074
870,-1.954,2.3080000000000003,1.346153846,0.8887134409999999,2.389321,0.60612,0.04865056,2.072,1.36,0.982,0.9265,2.319,0.0,1.57
871,-2.452,3.2,1.301923077,0.960924838,2.3618232999999997,0.73342,0.03903648,2.119,1.45,1.0031,0.9424,2.28,0.004,5.103
872,-2.455,3.253,1.2371794870000001,0.9887338370000001,2.3577232999999995,0.73352,0.04815328,2.117,1.45,0.993,0.9413,2.282,0.0,5.192
873,-2.4530000000000003,3.258,1.244230769,0.9856272759999999,2.3608233,0.73322,0.04514888,2.121,1.45,0.9941,0.9418,2.281,0.002,5.119
874,-2.455,3.36,1.218589744,0.997018518,2.3606233,0.73212,0.05032888,2.101,1.45,0.9901,0.9396,2.285,0.0,5.268
875,-2.3890000000000002,2.7,1.144230769,1.03159375,2.3454232999999998,0.77342,0.04411288,2.049,1.435,0.9785,0.9309999999999999,2.294,0.0,3.728
876,-2.45,3.1510000000000002,1.2064102559999998,1.002522107,2.4427232999999995,0.73492,0.03872568,2.125,1.45,0.9882,0.943,2.2680000000000002,0.006,5.048
877,-2.456,3.2939999999999996,1.278846154,0.970655722,2.4296233,0.7327199999999999,0.04494168,2.1180000000000003,1.45,0.9995,0.9407,2.283,0.0,5.28
878,-2.01,2.907,1.075,1.0660120770000001,2.3791233,0.76562,0.05115768,2.08,1.41,0.9677,0.915,2.3209999999999997,0.022000000000000002,0.0
879,-2.169,3.2680000000000002,1.271794872,0.97366848,2.3246233,0.73212,0.03551408,2.112,1.45,0.9984,0.94,2.2680000000000002,0.015,0.0
880,-2.45,2.767,1.243589744,0.985908883,2.3573232999999996,0.74652,0.03934728,2.113,1.455,0.9940000000000001,0.9405,2.28,0.005,4.931
881,-1.979,2.79,1.346153846,0.942809042,2.386211,0.52752,0.04836048,2.128,1.45,1.01,0.9675,2.319,0.0,1.561
882,-2.3930000000000002,2.575,1.3108974359999999,0.9571930909999999,2.3384110000000002,0.53942,0.04369848,2.094,1.47,1.0045,0.983,2.289,0.0,3.9219999999999997
883,-2.458,3.103,1.445512821,0.904503563,2.422611,0.49872,0.04452728,2.1630000000000003,1.485,1.0255,0.9927,2.278,0.032,5.0569999999999995
884,-2.017,2.758,1.241666667,0.986754673,2.372111,0.53162,0.05074328,2.125,1.445,0.9937,0.9670000000000001,2.316,0.0,0.0
885,-4.0089999999999995,4.658,1.49787234,0.88137387,2.22364866,0.6793,0.037795352000000004,1.8159999999999998,0.93,0.9322,0.61395,3.0639999999999996,0.01,3.892
886,-2.42,4.203,1.84893617,0.885423727,2.3153859,0.642,0.02006732,2.015,1.2,1.0457,0.85575,2.821,0.0,0.574
887,-2.9560000000000004,4.475,1.8120567380000001,0.8970358409999999,2.2797859000000003,0.6307,0.01965292,2.05,1.2,1.0405,0.83685,2.83,0.0,4.955
888,-2.7680000000000002,4.3,1.622695035,0.9618028959999999,2.2513859,0.6606,0.02514372,2.083,1.175,1.0138,0.838,2.8160000000000003,0.0,0.0
889,-3.139,4.039,1.744680851,0.9190561009999999,2.2517859000000002,0.6633,0.02959852,2.088,1.18,1.031,0.8590000000000001,2.7939999999999996,2.81,4.074
890,-2.594,4.225,1.6595744680000002,0.948465896,2.3086859,0.65694,0.02193212,1.983,1.175,1.0190000000000001,0.8390000000000001,2.818,0.0,0.907
891,-3.016,4.039,1.6829787230000002,0.940192204,2.2002859,0.6634,0.02265732,2.0869999999999997,1.18,1.0223,0.8425,2.8110000000000004,0.0,4.098
892,-3.008,4.013999999999999,1.537588652,0.99406012,2.1832819,0.6664,0.02203572,2.088,1.18,1.0018,0.848,2.783,0.0,1.61
893,-3.0410000000000004,4.098,1.6276595740000002,0.959985725,2.2599859,0.6436,0.04565652,2.088,1.185,1.0145,0.873,2.844,0.0,4.113
894,-2.585,4.218999999999999,1.602836879,0.969140902,2.3007859,0.6629999999999999,0.02617972,2.006,1.175,1.011,0.846,2.819,0.0,0.0
895,-2.5180000000000002,4.2989999999999995,1.678014184,0.941935145,2.2413859,0.6425,0.02566172,2.006,1.18,1.0216,0.8595,2.8480000000000003,0.013999999999999999,0.0
896,-2.6660000000000004,4.39,1.6063829790000002,0.9678223429999999,2.2988859,0.6425,0.03084172,2.0869999999999997,1.175,1.0115,0.863,2.8560000000000003,0.0,2.124
897,-3.5989999999999998,3.793,1.705673759,0.932305926,2.2039859,0.6752,0.02493652,2.0540000000000003,1.2,1.0255,0.8745,2.764,0.0,6.822
898,-3.332,3.915,1.682269504,0.9404408009999999,2.1930859000000003,0.6705,0.02773372,2.089,1.18,1.0222,0.866,2.782,0.0,0.0
899,-3.109,3.969,1.629078014,0.959467793,2.2376859000000002,0.6674,0.03198132,2.085,1.175,1.0147,0.8585,2.7910000000000004,0.0,2.537
900,-3.608,3.787,1.815602837,0.895906073,2.2158859,0.6483,0.02017092,2.1180000000000003,1.22,1.041,0.884,2.75,0.0,6.4639999999999995
901,-3.1,4.176,1.177304965,1.158549547,2.2398437999999996,0.9369,0.01484588,1.9369999999999998,1.095,0.951,0.71775,2.825,0.0,6.136
902,-3.432,4.13,1.30141844,1.0960699870000001,2.2331145,0.7562,0.01972544,1.979,1.125,0.9685,0.76875,2.8,0.0,6.69
903,-2.9530000000000003,4.979,1.5567375890000001,0.98661501,2.2844314999999997,0.6779999999999999,0.01993264,2.002,1.16,1.0045,0.78485,2.841,0.0,5.037
904,-3.5380000000000003,4.3660000000000005,1.5886524819999999,0.974451263,2.2468315,0.685,0.01433824,2.083,1.185,1.0090000000000001,0.8384,2.7510000000000003,0.0,0.69
905,-2.7560000000000002,4.415,1.367375887,1.065532387,2.2560314999999997,0.7079,0.02542344,2.035,1.135,0.9778,0.7859999999999999,2.827,0.0,0.0
906,-3.123,4.177,1.4893617019999998,1.013318265,2.2564314999999997,0.7106,0.02987824,2.04,1.14,0.995,0.807,2.805,2.821,3.952
907,-3.628,4.926,1.553191489,0.987985308,2.2209315,0.6826,0.02925664,2.074,1.175,1.004,0.8328,2.763,0.0,6.864
908,-3.0,4.186,1.427659574,1.0390730670000001,2.2049315,0.7107,0.02293704,2.039,1.14,0.9863,0.7905,2.822,0.0,3.801
